microsample	richness	neutral	phylogenetic	section	type	batch	cryosection	buffer	Xcoord	Ycoord	size	collection_method	collection	collection_attempts	cycles	animal	protocol	adapter	type_binomial	fastp_total_before_filtering.total_reads	fastp_total_after_filtering.total_reads	fastp_total_low_quality_reads	fastp_total_adapter_trimmed_reads	fastp_total_total_polyx_trimmed_reads	fastp_total_polyx_trimmed_reads.A	fastp_total_polyx_trimmed_reads.T	fastp_total_polyx_trimmed_reads.C	fastp_total_polyx_trimmed_reads.G	fastp_total_before_filtering.total_bases	fastp_total_after_filtering.total_bases	fastp_total_adapter_trimmed_bases	fastp_total_total_polyx_trimmed_bases	fastp_total_polyx_trimmed_bases.A	fastp_total_polyx_trimmed_bases.T	fastp_total_polyx_trimmed_bases.C	fastp_total_polyx_trimmed_bases.G	fastp_avg_before_filtering.gc_content	fastp_avg_after_filtering.gc_content	fastp_avg_duplication.rate	raw_sequences_chicken	raw_sequences_human	raw_sequences_pig	reads_mapped_chicken	reads_mapped_human	reads_mapped_pig	reads_unmapped_chicken	reads_unmapped_human	reads_unmapped_pig	raw_sequences_bacteria	reads_mapped_bacteria	reads_unmapped_bacteria	mapbac_counts_unfilt	mapbac_counts_filt	sgm_microbial_fraction	sgm_average_bacterial_archaeal_genome_size	np_Redundancy	np_Coverage	np_Diversity	kr_Eukaryota	kr_Bacteria	kr_Archaea	kr_Viruses	kr_total	kr_Bacteria_pct	genome_count_filtering30	seq_yield	seq_yield_filtered	low_quality_pct	adapter_contamination_pct	mapping_host_pct	mapping_human_pct	mapping_pig_pct	seq_yield_bacteria	mapping_bacteria_total_pct	mapping_bacteria_filtered_pct	mapping_reference_pct	bacteria_retained_pct
M300216	1	1	1	Caecum	NegativeMebrane	MSEB0002	A001aI211M	B03	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	18	A001a	BEST_v24	Custom_IDT8I	negative	7808790	7142604	132806	1189086	56448	33988	18711	1616	2133	1171318500	1051931650	52196195	1129519	829351	225195	21206	53767	0.457135	0.435746	0.521929	7142604	1251664	1235644	5862936	15767	871	1279668	1235897	1234773	1234648	455096	779552	455096	38421	0.1441	2612603	0.9494	0.9537	15.7704	2717884	227432	782	10775	2956873	0.07691639106583205	retained	7808790	7142604	0.08531232111505112	0.044561914628685535	0.7508123537705585	0.0020191348467560274	1.1154096857515697e-4	1234648	0.05827996398929924	0.0637156980843401	0.3686038449825375	0.08442394571694763
M300217	13	12.294582851218404	3.438870191224222	Caecum	Positive	MSEB0002	A001aI113B	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	9	A001a	BEST_v24	Custom_IDT8I	positive	5812084	5479364	218688	515285	63402	43895	14745	1940	2822	871812600	808654309	16503662	1814057	1484614	180803	31967	116673	0.434214	0.427338	0.140991	5479364	1506614	1506136	3933030	325	165	1546334	1506289	1505971	1505846	575496	930350	575496	248648	0.1942	2524849	0.46409999999999996	0.49570000000000003	18.4135	1894367	286151	764	13526	2194808	0.13037632448943143	retained	5812084	5479364	0.05724624764542288	0.018930286164710167	0.6766987538376941	5.591798053847811e-5	2.83891285810735e-5	1505846	0.09901715116299076	0.10502970782740478	0.3821745384322168	0.4320586068365375
M300218	17	15.247272928121669	3.734539824292893	Caecum	Positive	MSEB0002	A001aI113B	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	8	A001a	BEST_v24	Custom_IDT8I	positive	9038962	8181470	591576	971935	143344	108184	23550	4757	6853	1355844300	1202246198	32215270	4925882	4232967	298251	87815	306849	0.4427	0.43285	0.122702	8181470	2384176	2383488	5745317	459	408	2436153	2383717	2383080	2382722	923312	1459410	923312	462318	0.1895	2527308	0.5106	0.5409	18.6523	2778158	451372	1067	20815	3251412	0.1388233788889258	retained	9038962	8181470	0.09486620255732904	0.023760301975676707	0.6356168993740653	5.0780167014752355e-5	4.513792623533543e-5	2382722	0.10214801212794124	0.1128540470111117	0.3875030322463133	0.5007169840747223
M300219	17	15.820400699801002	3.714492713430509	Caecum	Positive	MSEB0002	A001aI113B	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	14	A001a	BEST_v24	Custom_IDT8I	positive	11565776	10896024	446318	1052384	116095	77829	28617	3425	6224	1734866400	1608169398	32393795	3034799	2391726	348783	53863	240427	0.434257	0.427057	0.228307	10896024	3047536	3046778	7794336	511	338	3101688	3047025	3046440	3046164	1165779	1880385	1165779	579097	0.19870000000000002	2520343	0.6822	0.705	18.1321	3731941	574880	1344	27845	4336010	0.13258272005830246	retained	11565776	10896024	0.05790809021374787	0.01867221303035208	0.6739137953216455	4.418207649880129e-5	2.9224152361242343e-5	3046164	0.10079557134774182	0.10699122909420905	0.3827039515928886	0.49674681050181896
M300220	0	1	0	Caecum	Positive	MSEB0002	A001aI113B	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	18	A001a	BEST_v24	Custom_IDT8I	positive	9150298	8230372	471220	936386	110558	77006	23883	2978	6691	1372544700	1216117611	37552302	3211220	2584670	296480	51268	278802	0.440896	0.423658	0.486219	8230372	2229780	2229084	5953517	521	337	2276855	2229259	2228747	2228472	842221	1386251	842221	0	0.1821	2491885	0.9591	0.9625	16.2389	2856519	419209	1036	20257	3297021	0.1271478100988741	excluded	9150298	8230372	0.10053508639827904	0.02735962041891969	0.6506364055028591	5.6938036334991496e-5	3.682940162167396e-5	2228472	0.09204301324394025	0.10233085454703628	0.37793654127132853	0
M300221	1	1	1	Caecum	Positive	MSEB0002	A001aI113B	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	18	A001a	BEST_v24	Custom_IDT8I	positive	9517462	8304100	872834	627369	213921	174855	24965	4431	9670	1427619300	1230520308	18583801	8601615	7697847	321591	72084	510093	0.440742	0.429055	0.502334	8304100	2398154	2397108	5842063	820	769	2462037	2397334	2396339	2395724	909555	1486169	909555	31897	0.212	2588655	0.9595	0.9629000000000001	16.3909	2836523	451592	896	21428	3310439	0.13641453595731562	retained	9517462	8304100	0.12748797946343257	0.013017336624686987	0.6138257237065932	8.615742306089585e-5	8.079885162662063e-5	2395724	0.09556696942945504	0.10953083416625523	0.37965767342147927	0.03506879737893805
M300222	0	1	0	Caecum	Positive	MSEB0002	A001aI113B	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	23	A001a	BEST_v24	Custom_IDT8I	positive	15201310	8247656	845634	5775657	219166	176910	29930	2553	9773	2280196500	1228285463	392755977	7327952	6483155	344757	45119	454921	0.549688	0.416835	0.733029	8247656	1985236	1977242	6195138	6062	3057	2052518	1979174	1974185	1973746	707739	1266007	707739	0	0.15039999999999998	2606446	0.9971	0.9974	12.6307	3006811	351490	825	17811	3376937	0.10408544784815352	excluded	15201310	8247656	0.4574378129253334	0.1722465484882553	0.40753974492987777	3.98781420811759e-4	2.0110108931401308e-4	1973746	0.04655776377167494	0.08581092615889896	0.35857653416397045	0
M300223	0	1	0	Caecum	NegativeLysis	MSEB0002	A001aI114Y	B04	NA	NA	NA	NA	NA	NA	25	A001a	BEST_v24	Custom_IDT8I	negative	24209052	102604	528506	21737460	187795	167194	11912	2	8687	3631357800	14408335	1522566565	2695043	2440153	110562	118	144210	0.739849	0.441517	0.912835	102604	99644	70772	2958	28820	4638	99646	70824	66134	66126	3	66123	3	0	NA	NA	0.9978	0.998	0	32294	1662	19	0	33975	0.04891832229580574	excluded	24209052	102604	0.9957617506046912	0.41928299243880623	1.221857014475412e-4	0.00119046379841722	1.9158123168143884e-4	66126	1.2392058970338863e-7	2.923862617441815e-5	4.536793394428818e-5	0
M300224	0	1	0	Caecum	NegativeMebrane	MSEB0002	A001aI113M	B04	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	22	A001a	BEST_v24	Custom_IDT8I	negative	9938618	8537984	703858	989325	161916	119525	30177	2901	9313	1490792700	1265126201	45774010	5135852	4283358	388762	41698	422034	0.438135	0.413652	0.570529	8537984	927848	822844	7535444	104015	396	1002540	823833	822448	822200	268384	553816	268384	0	0.0636	2988121	0.9941	0.9945999999999999	13.2867	3532877	167712	460	6069	3707118	0.04524053456080977	excluded	9938618	8537984	0.14092844699333448	0.030704476886692565	0.7581983732547121	0.010465740810241424	3.9844573963905246e-5	822200	0.027004156915981677	0.031434118405469016	0.3264217951836536	0
M300225	0	1	0	Caecum	Positive	MSEB0002	A001aI115C	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	12	A001a	BEST_v24	Custom_IDT8I	positive	1260	766	70	960	13	7	5	0	1	189000	90892	53861	296	175	57	0	64	0.502577	0.445034	0.0857143	766	232	232	534	0	0	232	232	232	232	92	140	92	0	NA	NA	0.2335	0.2646	10.3369	241	37	1	0	279	0.13261648745519714	excluded	1260	766	0.39206349206349206	0.284978835978836	0.4238095238095238	0	0	232	0.07301587301587302	0.12010443864229765	0.39655172413793105	0
M300226	9	8.609257922740369	3.4117906400386087	Caecum	Positive	MSEB0002	A001aI115C	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	14	A001a	BEST_v24	Custom_IDT8I	positive	10571678	9446850	746894	1201246	164790	121344	29851	3793	9802	1585751700	1385900921	39934635	5314742	4463002	381655	61812	408273	0.434439	0.421247	0.225132	9446850	1818302	1816638	7551014	1409	316	1895836	1816893	1816322	1816050	681993	1134057	681993	228256	0.13119999999999998	2545085	0.6599	0.6839	17.7332	3564782	326086	975	16172	3908015	0.08344031432837387	retained	10571678	9446850	0.10640013818052348	0.025183409861707858	0.7142682552381939	1.3328063908113735e-4	2.9891186621461607e-5	1816050	0.06451132923269134	0.07219263564045159	0.3755364665069794	0.3346896522398324
M300227	0	1	0	Caecum	Positive	MSEB0002	A001aI115C	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	18	A001a	BEST_v24	Custom_IDT8I	positive	7992248	7132766	583004	900576	153435	122228	22147	2922	6138	1198837200	1046580988	29359762	5828101	5213083	278975	49634	286409	0.43406	0.422698	0.445723	7132766	1402724	1401920	5671032	604	279	1461734	1402120	1401641	1401398	532345	869053	532345	0	0.1276	2582239	0.9351	0.9405	15.9419	2683161	251743	691	12559	2948154	0.08539004407503814	excluded	7992248	7132766	0.1075394557326049	0.024490199336490392	0.7095665700063362	7.557323046031605e-5	3.4908826653026784e-5	1401398	0.06660766783012739	0.07463373956190347	0.37986710413458563	0
M300228	0	1	0	Caecum	Positive	MSEB0002	A001aI115C	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	21	A001a	BEST_v24	Custom_IDT8I	positive	9975648	8733036	840480	1153916	196954	155836	27411	4085	9622	1496347200	1280533074	37764785	7391032	6521025	355727	69983	444297	0.43817	0.424277	0.578415	8733036	1837906	1836472	6821416	1215	557	1911620	1836691	1835915	1835606	711322	1124284	711322	0	0.1574	2701788	0.9965	0.9968	14.2079	3226562	333565	1238	16993	3578358	0.09321733599600711	excluded	9975648	8733036	0.12456453956675295	0.025237982869216448	0.6838068063347865	1.2179659907807493e-4	5.583597175842612e-5	1835606	0.07130584399128759	0.0814518570632252	0.38751344242718755	0
M300229	0	1	0	Caecum	Positive	MSEB0002	A001aI115C	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	23	A001a	BEST_v24	Custom_IDT8I	positive	10671446	9135806	984756	1403575	228604	176742	36136	3764	11962	1600716900	1335628874	47689687	8656882	7572429	463553	60542	560358	0.443202	0.425567	0.61607	9135806	1930564	1923322	7129153	6907	2215	2006653	1923657	1921107	1920738	736681	1184057	736681	0	NA	NA	0.9971	0.9973000000000001	12.4746	3377821	336274	600	16519	3731214	0.09012455463556901	excluded	10671446	9135806	0.14390177301182988	0.02979270538094525	0.6680587616710988	6.472412454694518e-4	2.07563248691883e-4	1920738	0.06903291269055759	0.08063667288906967	0.3835405974162015	0
M300230	0	1	0	Caecum	Positive	MSEB0002	A001aI115C	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	26	A001a	BEST_v24	Custom_IDT8I	positive	6442896	5518994	583292	1087048	120975	95490	15700	2151	7634	966434400	801030886	39146887	4499544	3949316	198918	43097	308213	0.451372	0.430855	0.599698	5518994	1285680	1267242	4183875	18320	9038	1335119	1267360	1258204	1257914	476854	781060	476854	0	NA	NA	0.9964	0.9967	11.2555	2027699	228767	49	10543	2267058	0.10090919597116615	excluded	6442896	5518994	0.1433985586605775	0.04050651239235689	0.6493780126204117	0.002843441831126872	0.0014027853313168489	1257914	0.07401236959280423	0.08640234071644216	0.3790831487685168	0
M300231	0	1	0	Caecum	NegativeLysis	MSEB0002	A001aI115Y	B09	NA	NA	NA	NA	NA	NA	27	A001a	BEST_v24	Custom_IDT8I	negative	2738338	1857016	306064	1180257	20113	11138	169	30	8776	410750700	253970573	58795564	419231	234515	3151	567	180998	0.558279	0.488706	0.655183	1857016	1690172	1690172	166764	0	66	1690252	1690172	1690106	1690046	1	1690045	1	0	NA	NA	0.9995999999999999	0.9995999999999999	8.9097	382849	258522	16	0	641387	0.40306710301268966	excluded	2738338	1857016	0.32184558662955415	0.14314172562578711	0.06089971362191227	0	2.4102210903109844e-5	1690046	3.6518501368348244e-7	5.384983220392285e-7	5.916998708910881e-7	0
M300232	0	1	0	Caecum	NegativeMebrane	MSEB0002	A001aI114M	B09	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	22	A001a	BEST_v24	Custom_IDT8I	negative	9561316	8253940	925006	889678	202194	155631	31546	4150	10867	1434197400	1215933605	27332710	7103866	6161730	407573	70086	464477	0.433804	0.418308	0.578744	8253940	518288	492104	7654192	25801	392	599748	492487	491712	491544	119752	371792	119752	0	NA	NA	0.9961	0.9965	12.1774	3519380	101468	471	3859	3625178	0.027989798018193866	excluded	9561316	8253940	0.1367359890625935	0.01905784378077941	0.8005374992312774	0.0026984779082712047	4.09985403682924e-5	491544	0.01252463573006059	0.01450846504820728	0.24362417199681005	0
M300233	4	3.6487037756511693	1.7812939718825829	Caecum	Positive	MSEB0002	A001aI117B	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	5	A001a	BEST_v24	Custom_IDT8I	positive	3454630	3261002	36580	1205227	18653	9506	6494	1417	1236	518194500	454764758	45330219	351179	231621	81816	18467	19275	0.493664	0.487959	0.127468	3261002	1097136	1096648	2069774	372	140	1191228	1096764	1096508	1096446	372751	723695	372751	90597	0.1691	2674468	0.371	0.4040000000000001	18.4974	1128853	170434	533	7251	1307071	0.13039383476490565	retained	3454630	3261002	0.05604883880473452	0.08747722910991915	0.5991304423339113	1.0768157516144999e-4	4.0525323985491934e-5	1096446	0.10789896457797217	0.11430566433261924	0.33996293479113426	0.2430496497661978
M300234	8	6.883488229402563	3.0533112449243593	Caecum	Positive	MSEB0002	A001aI117B	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	6	A001a	BEST_v24	Custom_IDT8I	positive	4917960	4658854	58466	1618971	26441	13295	8932	2410	1804	737694000	652877976	59623478	493343	319482	113709	32947	27205	0.497599	0.492794	0.121881	4658854	1550774	1549968	2989978	610	191	1668876	1550164	1549777	1549700	550500	999200	550500	208460	0.17149999999999999	2668541	0.4094	0.442	18.6575	1606413	247424	733	10432	1865002	0.13266688185857173	retained	4917960	4658854	0.052685666414529604	0.08082413304161346	0.6079711913069646	1.2403516905383532e-4	3.883724145784024e-5	1549700	0.1119366566625186	0.11816210595996354	0.3552300445247467	0.3786739327883742
M300235	8	6.895970332438993	3.025087180120755	Caecum	Positive	MSEB0002	A001aI117B	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	10	A001a	BEST_v24	Custom_IDT8I	positive	5312334	5072068	59576	1659265	26876	13247	9221	2288	2120	796850100	714220286	58810205	456369	276694	116837	29266	33572	0.496271	0.491743	0.118633	5072068	1652380	1651436	3288966	731	309	1783102	1651649	1651127	1651032	584840	1066192	584840	221881	0.1597	2659406	0.40979999999999994	0.4425	18.7235	1763869	262290	791	11234	2038184	0.1286880870421905	retained	5312334	5072068	0.04522795441702272	0.0738033477061746	0.6191188279953783	1.3760429972964802e-4	5.8166523415131656e-5	1651032	0.11009096943076245	0.11530602507695085	0.35422693200374067	0.3793875247931058
M300236	8	6.935344856399872	3.0471395893440216	Caecum	Positive	MSEB0002	A001aI117B	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	13	A001a	BEST_v24	Custom_IDT8I	positive	5757768	5475582	68664	1856786	30094	16003	9937	2095	2059	863665200	769138995	66542232	567998	383141	125440	26770	32647	0.496748	0.491628	0.149636	5475582	1782334	1781376	3558000	739	1718	1917582	1781595	1779658	1779386	634078	1145308	634078	238557	0.1611	2640186	0.4657	0.49729999999999996	18.5077	1898953	281858	861	12236	2193908	0.1284730262162315	retained	5757768	5475582	0.04900961622628769	0.07704632767419597	0.6179477881012225	1.28348346095223e-4	2.983795109493818e-4	1779386	0.11012565980428528	0.11580102352590099	0.3563465150338375	0.37622658411110305
M300237	8	6.981101101648142	3.07996451845154	Caecum	Positive	MSEB0002	A001aI117B	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	16	A001a	BEST_v24	Custom_IDT8I	positive	7244230	6652256	73548	2335842	35005	17982	12014	2672	2337	1086634500	941003057	91041274	612852	392345	149750	33950	36807	0.508102	0.493285	0.295808	6652256	2137540	2135986	4368498	1345	12715	2283758	2136195	2123271	2121638	794301	1327337	794301	295747	0.1754	2640944	0.6428	0.6677	17.8833	2288558	349114	1036	15017	2653725	0.1315562087254708	retained	7244230	6652256	0.08171662136624597	0.08378279357042318	0.6030313780760688	1.856650051144152e-4	0.001755189992587204	2121638	0.10964602173039785	0.11940325206967381	0.37438102070192936	0.37233617986128686
M300238	1	1	1	Caecum	Positive	MSEB0002	A001aI117B	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	18	A001a	BEST_v24	Custom_IDT8I	positive	5880950	4754730	54436	2405752	28434	15634	9128	1854	1818	882142500	669796105	114941893	509659	342800	117641	23581	25637	0.53574600000000006	0.493375	0.53531	4754730	1585744	1582746	3053874	2721	50891	1700856	1583023	1531855	1525568	551784	973784	551784	43469	0.1703	2706292	0.8650999999999999	0.8759	16.4529	1643494	244736	777	11404	1900411	0.12878056378330793	retained	5880950	4754730	0.1915030734830257	0.13029855493868622	0.5192824288592829	4.626803492632993e-4	0.008653533867827476	1525568	0.09382565741929451	0.11604949176924872	0.36169085874900364	0.078779014976875
M300239	0	1	0	Caecum	NegativeLysis	MSEB0002	A001aI116Y	B11	NA	NA	NA	NA	NA	NA	21	A001a	BEST_v24	Custom_IDT8I	negative	11817978	797360	138548	10764167	62067	43099	13995	777	4196	1772696700	95564941	743105004	916120	625700	217157	8662	64601	0.717341	0.447791	0.873283	797360	783040	770646	13505	11676	372769	783855	771364	397877	358056	93	357963	93	0	NA	NA	0.9849	0.9862000000000001	13.4237	319603	8819	88	221	328731	0.026827405994566986	excluded	11817978	797360	0.932529913323582	0.4191946676495759	0.0011427504772813081	9.879862697324364e-4	0.031542536295125954	358056	7.86936648553585e-6	1.1663489515400823e-4	2.597359072323882e-4	0
M300240	33	23.138310752630613	4.4438959056312335	Caecum	NegativeMebrane	MSEB0002	A001aI115M	B11	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	15	A001a	BEST_v24	Custom_IDT8I	negative	19922318	19043624	171690	3636434	87085	46124	32191	4478	4292	2988347700	2760563129	145094806	1433687	932943	380010	55368	65366	0.482302	0.477319	0.331506	19043624	10380182	10290380	8590361	88640	12222	10453263	10291542	10278158	10276488	3995067	6281421	3995067	2700811	0.3912	2597926	0.8378999999999999	0.8507000000000001	18.4514	4572046	2050751	4820	83287	6710904	0.3055849107661203	retained	19922318	19043624	0.04410601216183779	0.048553522068399205	0.43119284613366776	0.004449281454095854	6.13482828654778e-4	10276488	0.20053223726275227	0.2097850178096354	0.3887580075994834	0.6760364719790681
M300241	7	6.703630590731011	3.609865814597341	Caecum	Positive	MSEB0002	A001aI118B	B12	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	5	A001a	BEST_v24	Custom_IDT8I	positive	5748904	5452768	64350	1808844	30805	14879	10856	2883	2187	862335600	767269798	66513810	556527	349304	137871	38678	30674	0.49089	0.485226	0.144712	5452768	1251118	1250272	4094206	646	224	1358562	1250472	1250048	1249956	436271	813685	436271	144370	0.1281	2624202	0.4404	0.4725	18.3227	2075899	190414	551	8457	2275321	0.083686653443624	retained	5748904	5452768	0.05151173162745455	0.07713216293053424	0.7121715721814106	1.1236924464210918e-4	3.896394860655179e-5	1249956	0.07588768224343284	0.08000908896178968	0.349029085823821	0.3309181678360469
M300242	7	6.652861796758227	3.5597073964150363	Caecum	Positive	MSEB0002	A001aI118B	B12	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	6	A001a	BEST_v24	Custom_IDT8I	positive	5854236	5629156	64606	1565610	28883	13445	9954	3140	2344	878135400	801361246	53622851	483345	282652	125497	40958	34238	0.492777	0.488449	0.13734	5629156	1284296	1283340	4263974	703	207	1365182	1283593	1283133	1283048	493730	789318	493730	162852	0.1349	2588065	0.4409	0.473	18.3636	2115227	211298	598	9311	2336434	0.09043610904480931	retained	5854236	5629156	0.03844737383323802	0.061064445186926754	0.7283570392447452	1.2008398704801104e-4	3.5359011833482624e-5	1283048	0.08433722179973613	0.08770941860556006	0.3848102331323536	0.3298401960585745
M300243	13	11.202415825057393	3.8223275084653143	Caecum	Positive	MSEB0002	A001aI118B	B12	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	9	A001a	BEST_v24	Custom_IDT8I	positive	7373232	7094578	77500	1933576	35865	17043	12549	3524	2749	1105984800	1010937952	66340596	617051	374485	154809	45949	41808	0.491891	0.487271	0.116403	7094578	1629468	1628242	5367678	920	487	1726900	1628548	1627755	1627602	632746	994856	632746	297447	0.1445	2602062	0.4407	0.4728	18.593	2655183	270078	740	11919	2937920	0.09192830301710053	retained	7373232	7094578	0.037792653208253854	0.05998328005954512	0.7279952672043956	1.2477567503640195e-4	6.60497323290519e-5	1627602	0.0858166405180252	0.0891872638513524	0.3887596599168593	0.47008910368457485
M300244	8	7.4100451439003665	3.5667621356094985	Caecum	Positive	MSEB0002	A001aI118B	B12	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	13	A001a	BEST_v24	Custom_IDT8I	positive	7412262	7061170	83400	2397955	35291	16931	12335	3327	2698	1111839300	992088605	84733887	632580	389815	157763	41763	43239	0.497237	0.49191	0.155122	7061170	1601102	1599858	5378580	997	2774	1682590	1600105	1597084	1596628	608396	988232	608396	226048	0.1417	2655244	0.4818	0.513	18.3443	2649145	258755	782	11594	2920276	0.08860635090655815	retained	7412262	7061170	0.047366377497179674	0.07621055219041097	0.7256327420698298	1.3450684824686446e-4	3.7424473123049345e-4	1596628	0.08207966744834438	0.08616079205004269	0.38105056406376436	0.37154747894463475
M300245	5	4.919160519847903	2.631928283273244	Caecum	Positive	MSEB0002	A001aI118B	B12	NA	NA	NA	Lid1_Axygen_7320675	NA	NA	17	A001a	BEST_v24	Custom_IDT8I	positive	10638018	9648952	103198	3285210	51824	27643	17300	3804	3077	1595702700	1373522467	131864162	974500	667272	216138	45113	45977	0.503838	0.484631	0.456872	9648952	2178552	2173878	7348647	4250	34700	2300305	2174302	2139178	2134716	812067	1322649	812067	205534	0.141	2609529	0.8456	0.8579000000000001	16.9068	3635199	347660	883	15739	3999481	0.08692627868465934	retained	10638018	9648952	0.0929746499770916	0.08263704886881497	0.6907909913293999	3.9951051032250556e-4	0.0032618858136919866	2134716	0.07633630625554497	0.08416116071465585	0.38040985311395054	0.2530998058042009
