SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      	42      	43      	44      	45      	46      	47      	48      	49      	50      	51      	52      	53      	54      	55      	56      	57      	58      	59      	60      	61      	62      	63      	64      	65      	66      	67      	68      	69      	70      	71      	72      	73      	74      	75      	76      	77      	78      	79      	80      	81      	82      	83      	84      	85      	86      	87      	88      	89      	90      	91      	92      	93      	94      	95      	96      	97      	98      	99      	100     	101     	102     	103     	104     	105     	106     	107     	108     	109     	110     	111     	112     	113     	114     	115     	116     	117     	118     	119     	120     	121     	122     	123     	124     	125     	126     	127     	128     	129     	130     	131     	132     	133     	134     	135     	136     	137     	138     	139     	140     	141     	142     	143     	144     	145     	146     	147     	148     	149     	150     	151     	152     	153     	154     	155     	156     	157     	158     	159     	160     	161     	162     	163     	164     	165     	166     	167     	168     	169     	170     	171     	172     	173     	174     	175     	176     	177     	178     	179     	180     	181     	182     	183     	184     	185     	186     	187     	188     	189     	190     	191     	192     	193     	194     	195     	196     	197     	198     
126	1.00000000	0.99780649	0.99791837	0.99974078	0.99738079	0.99851692	0.99737126	0.99717164	0.99862438	0.99790102	0.99814177	0.99723732	0.99819988	0.99797076	0.99790561	0.99899793	0.99854016	0.99738193	0.99767256	0.99750006	0.99634081	0.99777079	0.99730295	0.99748021	0.99758828	0.99836618	0.99721026	0.99800855	0.99790257	0.99936575	0.99660677	0.99843234	0.99879605	0.99852347	0.99715340	0.99764574	0.99979234	0.99962944	0.99986517	0.99984437	0.99982840	0.99983931	0.99987173	0.99985856	0.99988115	0.99986869	1.00000000	0.99992371	0.99987245	0.99987602	0.99983674	0.99982721	0.99983674	0.99984825	0.99994761	0.99988300	0.99982375	0.99980962	0.99986237	0.99979395	0.99986827	0.99994278	0.99988419	0.99991310	0.99985015	0.99989390	0.99978572	0.99983853	0.99984092	1.00000000	0.99980772	0.99982464	0.99794686	0.99842423	0.99810439	0.99892157	0.99868119	0.99859148	0.99730736	0.99808276	0.99843234	0.99834007	0.99864578	0.99793708	0.99795580	0.99811357	0.99730039	0.99857378	0.99802923	0.99706101	0.99983960	0.99866486	0.99874222	0.99777365	0.99789387	0.99833870	0.99818879	0.99831522	0.99879259	0.99888885	0.99823993	0.99789697	0.99818605	NaN	0.99815226	0.99870586	0.99846506	0.99816191	0.99990845	0.99957538	0.99987030	0.99975157	0.99992114	0.99988455	0.99957031	0.99956471	0.99969262	0.99979347	0.99985892	0.99987954	0.99988365	0.99948448	0.99990171	0.99980521	0.99987799	0.99623525	0.99990356	0.99986464	0.99989033	0.99983346	0.99983573	0.99977547	0.99898988	0.99980193	0.99993211	0.99981266	1.00000000	0.99980509	0.99987507	0.99993753	0.99991351	0.99987710	0.99983090	0.99986333	0.99842614	0.99858773	0.99841660	0.99847150	0.99885887	0.99880546	0.99860716	0.99867141	0.99836779	0.99871325	0.99879634	0.99823093	0.99850446	0.99859941	0.99862784	0.99864900	NaN	0.99803108	0.99892056	0.99839574	0.99850595	0.99873316	0.99819219	NaN	0.99861109	0.99863392	0.99872875	0.99863720	0.99861085	0.99869657	0.99845159	0.99857837	0.99886572	0.99865007	0.99882901	0.99840778	0.99790609	0.99869704	0.99883789	0.99845523	0.99857205	0.99617589	0.99882418	0.99893391	0.99818808	0.99846119	0.99876755	0.99894226	0.99863148	0.99915981	0.99874622	0.99837518	0.99852264	0.99878514
127	1.00000000	0.99680537	0.99696106	0.99837595	0.99656624	0.99743998	0.99672347	0.99680537	0.99787134	0.99656993	0.99773151	0.99654776	0.99781805	0.99713290	0.99675399	0.99749815	0.99716794	0.99694651	0.99691689	0.99676454	0.99668950	0.99738687	0.99673682	0.99663740	0.99708956	0.99816060	0.99644804	0.99751163	0.99569196	0.99893945	0.99643856	0.99655485	0.99684471	0.99790251	0.99683881	0.99598241	0.99981922	0.99977398	0.99985611	0.99990141	0.99990135	0.99991447	0.99990213	0.99990451	0.99995011	0.99997324	1.00000000	0.99990094	0.99991852	0.99972779	0.99975759	0.99989671	0.99978715	0.99992514	0.99993014	0.99987972	0.99995065	0.99986529	0.99998862	0.99986690	0.99991256	0.99992907	0.99982709	0.99995673	0.99986869	0.99988014	0.99965721	0.99983734	0.99988782	1.00000000	0.99991882	0.99992287	0.99879324	0.99682647	0.99691308	0.99836957	0.99785858	0.99809211	0.99818301	0.99720144	0.99757576	0.99766427	0.99783617	0.99727827	0.99703032	0.99747360	0.99682242	0.99781173	0.99706590	0.99612927	1.00000000	0.99771464	0.99782979	0.99737406	0.99723339	0.99764037	0.99734885	0.99746168	0.99818200	0.99827898	0.99732983	0.99892002	0.99741882	NaN	0.99759394	0.99849433	0.99742472	0.99772972	0.99995673	0.99965841	0.99991262	0.99992067	0.99984431	0.99986202	0.99985296	0.99985778	0.99933439	0.99973917	0.99989283	0.99996740	0.99996853	0.99958473	0.99997997	0.99981701	0.99981904	0.99990356	0.99603754	0.99991161	0.99989581	0.99998122	0.99985093	0.99992257	0.99955016	0.99991202	0.99993533	0.99978685	1.00000000	0.99981242	0.99989790	0.99992508	0.99987882	0.99996340	0.99989712	0.99985820	0.99762952	0.99788332	0.99779230	0.99808681	0.99858111	0.99820822	0.99800241	0.99795389	0.99791092	0.99790150	0.99785715	0.99781573	0.99786544	0.99805731	0.99786377	0.99815422	NaN	0.99737090	0.99831563	0.99752772	0.99789196	0.99802256	0.99785733	NaN	0.99788725	0.99767846	0.99814498	0.99806452	0.99811226	0.99817216	0.99755096	0.99800652	0.99831748	0.99799210	0.99794227	0.99768913	0.99731940	0.99790132	0.99831420	0.99786705	0.99776489	0.99583334	0.99807310	0.99830222	0.99735212	0.99775314	0.99802566	0.99834758	0.99829161	0.99833673	0.99834108	0.99743593	0.99775594	0.99800938
128	0.99420530	0.99800658	0.99807715	0.99978101	0.99777025	0.99728876	0.99759901	0.99802679	0.99860722	0.99816936	0.99839389	0.99773872	0.99859482	0.99793559	0.99801749	0.99822432	0.99832237	0.99806672	0.99752086	0.99767220	0.99749506	0.99882418	0.99730098	0.99786669	0.99845016	0.99866277	0.99725217	0.99821335	0.99750674	0.99907929	0.99732435	0.99793112	0.99759096	0.99866122	0.99830776	0.99766833	0.99987102	0.99984026	0.99996030	0.99994367	0.99994367	0.99995846	0.99995399	0.99994040	0.99995899	0.99995869	1.00000000	0.99991316	0.99992442	0.99981081	0.99983859	0.99994361	0.99992162	0.99995393	0.99992347	0.99995703	0.99993223	0.99996781	0.99996793	0.99995458	0.99997216	0.99994677	0.99987519	0.99995100	0.99994820	0.99994284	0.99990195	0.99982584	0.99994934	0.99995470	0.99989742	0.99990547	0.99887270	0.99830800	0.99808192	0.99886125	0.99882847	0.99836195	0.99880570	0.99807417	0.99810344	0.99863726	0.99883968	0.99819809	0.99795663	0.99822748	0.99822533	0.99875242	0.99797601	0.99739093	0.99994689	0.99868995	0.99844044	0.99827367	0.99807048	0.99814487	0.99841779	0.99842590	0.99887609	0.99876803	0.99847609	0.99913520	0.99832982	NaN	0.99851507	0.99845272	0.99864596	0.99849069	0.99995160	0.99972028	0.99993706	0.99994117	0.99992669	0.99989897	0.99989396	0.99973851	0.99976677	0.99972010	0.99994653	0.99994767	0.99995840	0.99974644	0.99991417	0.99984193	0.99990690	0.99986464	0.99991161	0.99667042	0.99994326	0.99993503	0.99992990	0.99998194	0.99942130	0.99994016	0.99992907	0.99987787	1.00000000	0.99987823	0.99987680	0.99990743	0.99989641	0.99995172	0.99989086	0.99996662	0.99866170	0.99879736	0.99869794	0.99891049	0.99921352	0.99904424	0.99884874	0.99860430	0.99851841	0.99874812	0.99874383	0.99872828	0.99889445	0.99854046	0.99881172	0.99863988	NaN	0.99842942	0.99884111	0.99857211	0.99867666	0.99878275	0.99832892	NaN	0.99846709	0.99875957	0.99904507	0.99895406	0.99874336	0.99895966	0.99878389	0.99879658	0.99901760	0.99885309	0.99914134	0.99854523	0.99810731	0.99869186	0.99906474	0.99849796	0.99860758	0.99796307	0.99877053	0.99906743	0.99849778	0.99875373	0.99875337	0.99904382	0.99895096	0.99912161	0.99902105	0.99861956	0.99876899	0.99876159
129	0.99629080	0.99718159	0.99731815	0.99976861	0.99689806	0.99732661	0.99792099	0.99766791	0.99845320	0.99774909	0.99790758	0.99705768	0.99824733	0.99763852	0.99761349	0.99828243	0.99803340	0.99709898	0.99760914	0.99739039	0.99691731	0.99826956	0.99661517	0.99748021	0.99800003	0.99793369	0.99734795	0.99783975	0.99727124	0.99878043	0.99676836	0.99760079	0.99791116	0.99825561	0.99744368	0.99700141	0.99988872	0.99983132	0.99990040	0.99994659	0.99985260	0.99997509	0.99991274	0.99994761	0.99997205	0.99996591	1.00000000	0.99992800	0.99992943	0.99979597	0.99978834	0.99992979	0.99992245	0.99991113	0.99990445	0.99995244	0.99994040	0.99988788	0.99996889	0.99988925	0.99997336	0.99995506	0.99988556	0.99999470	0.99995464	0.99995857	0.99981344	0.99987978	0.99991858	0.99995244	0.99993378	0.99994546	0.99867374	0.99775481	0.99749774	0.99859750	0.99853879	0.99845159	0.99972039	0.99775958	0.99801737	0.99780548	0.99846482	0.99767816	0.99760342	0.99777484	0.99742705	0.99819124	0.99751645	0.99646795	1.00000000	0.99830741	0.99783427	0.99775356	0.99755681	0.99789351	0.99784023	0.99804455	0.99834770	0.99866015	0.99786162	0.99917287	0.99785185	NaN	0.99825025	0.99784088	0.99775684	0.99805331	0.99993968	0.99964648	0.99987888	0.99984682	0.99991852	0.99995607	0.99983114	0.99951780	0.99977255	0.99972326	0.99989724	0.99994630	0.99994761	0.99934494	0.99988508	0.99984276	0.99989432	0.99989033	0.99989581	0.99994326	0.99654275	0.99994272	0.99987531	0.99995500	0.99950248	0.99994564	0.99991381	0.99986869	1.00000000	0.99984789	0.99989456	0.99995226	0.99992269	0.99990892	0.99984872	0.99991739	0.99814731	0.99826056	0.99817508	0.99843591	0.99880177	0.99855858	0.99834591	0.99830240	0.99804270	0.99826211	0.99838394	0.99820501	0.99825829	0.99819118	0.99807006	0.99808019	0.95744681	0.99786270	0.99846637	0.99811602	0.99794209	0.99820846	0.99794608	NaN	0.99802333	0.99811602	0.99848908	0.99829954	0.99823052	0.99859840	0.99801093	0.99832737	0.99847507	0.99834400	0.99855906	0.99807185	0.99906480	0.99838042	0.99866086	0.99821258	0.99826646	0.99776971	0.99836338	0.99864322	0.99780625	0.99823749	0.99838227	0.99872983	0.99859798	0.99876338	0.99856365	0.99805856	0.99829459	0.99826413
130	0.99093264	0.99871057	0.99845254	0.99899524	0.99835747	0.99838012	0.99812883	0.99856240	0.99888319	0.99859500	0.99877864	0.99848580	0.99888933	0.99832302	0.99821895	0.99885088	0.99840468	0.99821520	0.99831200	0.99900812	0.99797285	0.99893540	0.99800283	0.99791348	0.99877137	0.99917769	0.99797505	0.99858725	0.99822098	0.99924898	0.99821496	0.99835378	0.99817801	0.99900407	0.99854249	0.99821568	0.99994993	0.99987930	0.99995553	0.99993479	0.99984676	0.99995428	0.99991661	0.99994230	0.99998540	0.99993461	NaN	0.99992841	0.99995029	0.99980050	0.99971086	0.99992889	0.99991739	0.99994248	0.99988818	0.99991620	0.99991554	0.99996096	0.99999207	0.99988681	0.99997246	0.99995053	0.99985802	0.99999326	0.99989778	0.99996650	0.99984658	0.99982142	0.99994838	0.99994022	0.99987489	0.99990231	0.99936229	0.99862170	0.99879038	0.99906456	0.99909741	0.99869949	0.99948806	0.99850833	0.99865961	0.99902254	0.99879104	0.99877822	0.99850303	0.99878377	0.99832314	0.99899828	0.99872428	0.99764168	1.00000000	0.99872833	0.99888945	0.99880254	0.99847418	0.99859029	0.99860781	0.99872237	0.99915373	0.99913847	0.99875498	0.99917561	0.99879223	NaN	0.99908054	0.99855304	0.99892497	0.99876410	0.99994898	0.99955302	0.99989957	0.99988377	0.99990606	0.99991357	0.99968672	0.99976414	0.99985760	0.99972308	0.99993283	0.99997610	0.99996543	0.99963373	0.99993497	0.99985933	0.99985158	0.99983346	0.99998122	0.99993503	0.99994272	0.99679154	0.99991345	0.99994689	0.99929726	0.99996376	0.99990785	0.99986184	0.99977332	0.99981648	0.99992371	0.99992573	0.99989426	0.99994504	0.99991900	0.99995750	0.99892771	0.99890876	0.99906063	0.99889523	0.99938196	0.99919802	0.99899930	0.99862748	0.99865472	0.99899393	0.99899697	0.99879783	0.99909431	0.99889320	0.99905413	0.99893534	NaN	0.99874705	0.99920881	0.99887329	0.99892050	0.99900150	0.99881142	NaN	0.99899632	0.99888164	0.99902844	0.99905062	0.99909508	0.99922627	0.99876523	0.99893206	0.99921644	0.99898320	0.99894571	0.99886328	0.99819380	0.99908406	0.99909550	0.99907315	0.99899447	0.99780822	0.99902040	0.99909490	0.99873936	0.99876845	0.99913090	0.99917126	0.99904329	0.99913961	0.99920094	0.99860179	0.99905467	0.99904543
131	0.99130434	0.99733460	0.99780577	0.99883384	0.99825037	0.99782473	0.99791509	0.99807459	0.99861407	0.99794024	0.99811453	0.99723464	0.99836332	0.99763262	0.99732304	0.99774748	0.99754602	0.99755532	0.99732912	0.99787033	0.99793631	0.99778527	0.99698567	0.99782240	0.99825841	0.99861234	0.99745923	0.99784040	0.99661016	0.99925804	0.99712783	0.99803227	0.99728465	0.99828714	0.99686176	0.99660331	0.99965411	0.99982589	0.99980831	0.99990034	0.99987108	0.99994034	0.99986035	0.99984688	0.99985719	0.99992806	1.00000000	0.99987072	0.99994355	0.99977869	0.99952704	0.99990010	0.99974161	0.99980474	0.99985397	0.99989188	0.99988711	0.99984008	0.99995071	0.99985331	0.99982178	0.99994951	0.99972403	0.99997240	0.99986392	0.99985820	0.99965876	0.99978071	0.99985379	0.99994123	0.99971259	0.99991512	0.99911779	0.99784464	0.99756557	0.99814957	0.99849582	0.99790519	0.99931979	0.99767351	0.99730450	0.99827683	0.99826270	0.99784660	0.99801308	0.99812281	0.99730361	0.99805397	0.99772114	0.99705923	0.99986082	0.99820054	0.99819016	0.99801195	0.99758506	0.99767375	0.99753761	0.99815691	0.99861574	0.99853295	0.99808145	0.99893790	0.99785233	NaN	0.99836355	0.99876136	0.99793708	0.99811625	0.99977708	0.99955642	0.99988419	0.99987084	0.99991894	0.99982005	0.99975610	0.99976635	0.99964088	0.99970353	0.99983782	0.99989486	0.99989206	0.99992025	0.99987596	0.99968034	0.99983102	0.99983573	0.99985093	0.99992990	0.99987531	0.99991345	0.99588358	0.99973148	0.99943757	0.99989235	0.99984807	0.99980932	1.00000000	0.99962515	0.99979383	0.99985123	0.99987662	0.99988800	0.99984318	0.99986249	0.99823743	0.99842548	0.99832636	0.99835712	0.99884039	0.99864763	0.99832767	0.99818796	0.99837643	0.99842042	0.99855286	0.99818766	0.99867433	0.99821162	0.99814534	0.99827969	1.00000000	0.99788076	0.99861038	0.99799269	0.99817806	0.99854106	0.99771959	NaN	0.99834216	0.99825692	0.99853987	0.99810433	0.99852055	0.99858493	0.99803716	0.99854326	0.99856722	0.99833328	0.99894601	0.99811536	0.99659079	0.99814129	0.99856806	0.99829352	0.99809748	0.99743879	0.99843258	0.99869752	0.99780792	0.99820209	0.99833870	0.99858385	0.99863225	0.99885440	0.99869186	0.99811453	0.99821997	0.99847889
132	1.00000000	0.99857259	0.99904859	0.99972737	0.99839091	0.99840111	0.99842280	0.99893343	0.99914074	0.99840999	0.99922538	0.99861318	0.99899244	0.99855489	0.99863142	0.99950314	0.99903101	0.99877483	0.99924904	0.99891901	0.99930030	0.99955356	0.99903208	0.99866420	0.99930078	0.99915320	0.99872607	0.99889642	0.99856257	0.99933690	0.99899375	0.99901330	0.99939239	0.99895614	0.99859148	0.99822628	0.99999213	0.99995923	0.99991107	0.99994022	0.99996662	0.99997073	0.99994373	0.99994409	0.99996787	0.99996400	1.00000000	0.99993742	0.99997193	0.99981284	0.99984282	0.99992800	0.99995410	0.99995971	0.99987429	0.99996591	0.99994606	0.99995667	0.99995661	0.99987483	0.99997693	0.99993664	0.99987096	0.99996221	0.99995697	0.99998772	0.99996120	0.99987513	0.99988663	1.00000000	0.99994522	0.99996305	0.99897265	0.99892414	0.99874353	0.99900126	0.99916589	0.99925590	0.99902374	0.99880207	0.99875534	0.99916506	0.99911004	0.99871022	0.99885899	0.99928415	0.99850923	0.99892533	0.99881160	0.99832493	1.00000000	0.99890679	0.99931562	0.99895656	0.99894285	0.99910629	0.99898291	0.99888140	0.99908030	0.99902022	0.99895787	0.99919504	0.99874336	NaN	0.99910372	0.99870932	0.99894011	0.99914074	0.99995482	0.99957961	0.99990088	0.99990547	0.99992287	0.99997079	0.99974221	0.99940896	0.99984390	0.99972743	0.99994504	0.99994695	0.99996775	0.99983895	0.99989551	0.99983281	0.99988389	0.99977547	0.99992257	0.99998194	0.99995500	0.99994689	0.99973148	0.99635410	0.99931556	0.99996012	0.99990773	0.99995178	1.00000000	0.99988592	0.99989724	0.99990565	0.99990773	0.99986595	0.99995506	0.99995208	0.99909413	0.99893105	0.99894559	0.99903077	0.99928880	0.99924463	0.99912113	0.99905837	0.99890018	0.99918407	0.99913168	0.99907398	0.99894053	0.99908102	0.99898911	0.99913228	NaN	0.99884462	0.99919838	0.99864101	0.99871290	0.99908149	0.99877244	NaN	0.99900150	0.99891454	0.99904484	0.99914753	0.99921316	0.99914294	0.99886626	0.99915075	0.99916685	0.99903148	0.99917102	0.99899286	0.99927455	0.99903655	0.99916685	0.99914819	0.99891007	0.99717313	0.99919015	0.99919575	0.99861771	0.99904627	0.99911642	0.99917960	0.99921453	0.99939072	0.99931943	0.99887741	0.99897468	0.99901032
133	NaN	1.00000000	0.99758452	NaN	1.00000000	1.00000000	1.00000000	1.00000000	0.99844718	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99679488	1.00000000	1.00000000	1.00000000	1.00000000	0.99428570	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99310344	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99938613	1.00000000	0.99878049	1.00000000	0.99947059	0.99948746	1.00000000	0.99944288	NaN	1.00000000	1.00000000	1.00000000	0.99930459	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99941105	1.00000000	0.99936712	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99940300	1.00000000	1.00000000	0.99937540	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99855071	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99911737	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	0.99280578	1.00000000	1.00000000	0.99953252	0.99856526	0.99950200	0.99885190	1.00000000	0.99940085	1.00000000	1.00000000	1.00000000	1.00000000	0.99948055	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99898988	0.99955016	0.99942130	0.99950248	0.99929726	0.99943757	0.99931556	0.99539983	1.00000000	0.99934381	0.99893391	1.00000000	1.00000000	0.99950200	1.00000000	0.99945146	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99927062	1.00000000	0.99941248	1.00000000	1.00000000	1.00000000	0.99883449	0.99897957	0.99890351	0.99846858	NaN	1.00000000	1.00000000	0.99914968	1.00000000	1.00000000	1.00000000	NaN	0.99894625	1.00000000	1.00000000	0.99907237	0.99933290	0.99935317	1.00000000	1.00000000	0.99938536	0.99949163	1.00000000	1.00000000	1.00000000	0.99839485	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99942529	0.99904668	0.99913269	1.00000000	1.00000000	1.00000000	1.00000000
134	1.00000000	0.99696469	0.99819291	1.00000000	0.99751616	0.99777824	0.99637026	0.99666190	0.99838006	0.99698585	0.99734867	0.99768931	0.99817926	0.99764371	0.99762923	0.99761540	0.99825227	0.99761021	0.99712348	0.99683565	0.99658543	0.99828947	0.99704176	0.99784309	0.99728286	0.99855232	0.99707705	0.99800485	0.99602556	0.99908859	0.99623400	0.99784410	0.99683619	0.99816698	0.99701148	0.99600118	0.99975610	0.99989855	0.99990052	0.99998337	0.99997306	0.99996465	0.99980789	0.99981540	0.99998111	0.99996394	NaN	0.99982655	0.99991441	0.99950194	0.99976534	0.99992192	0.99996668	0.99992073	0.99991232	0.99990040	0.99992216	0.99995810	0.99995863	0.99991500	0.99994624	0.99993426	0.99991345	0.99998194	0.99966913	0.99973053	0.99953365	0.99975562	0.99957418	1.00000000	0.99992239	0.99992979	0.99913025	0.99721402	0.99782360	0.99889833	0.99746406	0.99826497	0.99842024	0.99723691	0.99809432	0.99799895	0.99843454	0.99773842	0.99739891	0.99762166	0.99662060	0.99770325	0.99651092	0.99700743	0.99982494	0.99766886	0.99731201	0.99702632	0.99758494	0.99797714	0.99802685	0.99810058	0.99855077	0.99853230	0.99803293	0.99977475	0.99779153	NaN	0.99733382	0.99918318	0.99820876	0.99780333	0.99991620	0.99980044	0.99990422	0.99989301	0.99976707	0.99986833	0.99979788	0.99959415	0.99965435	0.99993408	0.99996960	0.99996775	0.99988824	0.99966592	0.99991882	0.99981016	0.99978882	0.99980193	0.99991202	0.99994016	0.99994564	0.99996376	0.99989235	0.99996012	1.00000000	0.99557799	0.99992841	0.99978238	1.00000000	0.99973232	0.99986380	0.99988490	0.99970186	0.99984831	0.99994493	0.99997747	0.99735624	0.99771845	0.99747604	0.99820155	0.99830127	0.99807572	0.99779892	0.99846655	0.99815547	0.99806583	0.99816865	0.99732941	0.99799186	0.99825686	0.99794108	0.99783599	NaN	0.99782425	0.99822092	0.99737072	0.99674255	0.99782729	0.99764317	NaN	0.99769723	0.99778789	0.99792844	0.99796993	0.99805766	0.99799693	0.99755448	0.99764293	0.99832934	0.99768662	0.99913937	0.99747574	0.99525803	0.99797368	0.99810886	0.99754125	0.99809378	0.99834710	0.99821460	0.99806505	0.99779761	0.99773771	0.99783599	0.99853146	0.99859083	0.99824578	0.99830413	0.99745095	0.99792290	0.99815756
135	1.00000000	0.99821848	0.99788058	0.99973065	0.99736661	0.99835658	0.99743843	0.99780428	0.99871409	0.99717581	0.99823755	0.99767220	0.99860835	0.99764574	0.99800920	0.99866396	0.99851614	0.99773443	0.99833047	0.99770278	0.99646449	0.99852335	0.99783778	0.99737918	0.99818945	0.99872380	0.99710882	0.99845105	0.99695224	0.99934447	0.99770314	0.99752373	0.99753678	0.99842441	0.99756420	0.99663121	0.99982983	0.99970061	0.99988288	0.99989235	0.99989378	0.99990118	0.99988484	0.99993461	0.99994504	0.99990177	1.00000000	0.99990398	0.99992871	0.99976635	0.99983108	0.99992275	0.99989194	0.99994624	0.99995571	0.99991220	0.99988115	0.99989212	0.99993920	0.99985343	0.99993372	0.99996018	0.99992305	0.99993575	0.99990261	0.99991769	0.99981260	0.99991775	0.99989504	1.00000000	0.99989176	0.99992085	0.99913776	0.99779493	0.99775165	0.99919933	0.99891019	0.99855018	0.99954218	0.99800271	0.99742609	0.99841857	0.99842936	0.99807423	0.99798065	0.99858737	0.99772799	0.99847746	0.99845248	0.99663717	1.00000000	0.99845672	0.99822813	0.99817139	0.99803060	0.99814492	0.99789476	0.99820364	0.99871379	0.99872774	0.99805307	0.99892050	0.99794078	NaN	0.99864054	0.99893999	0.99803489	0.99832028	0.99993277	0.99939859	0.99991554	0.99979627	0.99995667	0.99992955	0.99977362	0.99938977	0.99973148	0.99980336	0.99989527	0.99990475	0.99993956	0.99971557	0.99991053	0.99977452	0.99983358	0.99993211	0.99993533	0.99992907	0.99991381	0.99990785	0.99984807	0.99990773	0.99934381	0.99992841	0.99681783	0.99980724	1.00000000	0.99977309	0.99993539	0.99994004	0.99990296	0.99987656	0.99982858	0.99987292	0.99868745	0.99840283	0.99854928	0.99870110	0.99900502	0.99874729	0.99866974	0.99875420	0.99870187	0.99861938	0.99867964	0.99860662	0.99862123	0.99857968	0.99837178	0.99877101	NaN	0.99848831	0.99889410	0.99825472	0.99839234	0.99864066	0.99847680	NaN	0.99849057	0.99863034	0.99882323	0.99881977	0.99869847	0.99881005	0.99846333	0.99884063	0.99880284	0.99872559	0.99908584	0.99827319	0.99780774	0.99837750	0.99906027	0.99882847	0.99838036	0.99527931	0.99873984	0.99901205	0.99795449	0.99875998	0.99860382	0.99883789	0.99896741	0.99890518	0.99878705	0.99823093	0.99874687	0.99870944
